Date,RSI,Data,Valor
2022-09-21 00:00:00-03:00,58.39311242025806,2022-09-21 00:00:00-03:00,17.510000228881836
2022-09-22 00:00:00-03:00,57.48586999859912,2022-09-22 00:00:00-03:00,17.239999771118164
2022-09-23 00:00:00-03:00,65.07462427381999,2022-09-23 00:00:00-03:00,17.530000686645508
2022-09-26 00:00:00-03:00,65.17188866050452,2022-09-26 00:00:00-03:00,17.479999542236328
2022-09-27 00:00:00-03:00,68.44582466805191,2022-09-27 00:00:00-03:00,16.989999771118164
2022-09-28 00:00:00-03:00,66.55572738960315,2022-09-28 00:00:00-03:00,17.139999389648438
2022-10-03 00:00:00-03:00,58.04676755587062,2022-10-03 00:00:00-03:00,18.229999542236328
2022-10-04 00:00:00-03:00,66.08695518252614,2022-10-04 00:00:00-03:00,19.329999923706055
2022-10-05 00:00:00-03:00,73.5257122221273,2022-10-05 00:00:00-03:00,19.8700008392334
2022-10-06 00:00:00-03:00,75.26376409883507,2022-10-06 00:00:00-03:00,20.81999969482422
2022-10-07 00:00:00-03:00,73.29113105000461,2022-10-07 00:00:00-03:00,21.100000381469727
2022-10-10 00:00:00-03:00,69.84318332467089,2022-10-10 00:00:00-03:00,20.68000030517578
2022-10-11 00:00:00-03:00,68.39564655300346,2022-10-11 00:00:00-03:00,20.559999465942383
2022-10-13 00:00:00-03:00,59.496322000389874,2022-10-13 00:00:00-03:00,19.049999237060547
