Date,Close,ticker
2005-03-30 00:00:00-03:00,19.09364891052246,AMER3.SA
2005-03-31 00:00:00-03:00,19.09364891052246,AMER3.SA
2005-04-01 00:00:00-03:00,18.546096801757812,AMER3.SA
2005-04-04 00:00:00-03:00,17.45099449157715,AMER3.SA
2005-04-05 00:00:00-03:00,17.194881439208984,AMER3.SA
2005-04-06 00:00:00-03:00,14.995843887329102,AMER3.SA
2005-04-07 00:00:00-03:00,15.799508094787598,AMER3.SA
2005-04-08 00:00:00-03:00,16.603172302246094,AMER3.SA
2005-04-11 00:00:00-03:00,17.168386459350586,AMER3.SA
2005-04-12 00:00:00-03:00,16.691486358642578,AMER3.SA
2005-04-13 00:00:00-03:00,16.86811637878418,AMER3.SA
2005-04-14 00:00:00-03:00,17.177217483520508,AMER3.SA
2005-04-15 00:00:00-03:00,17.088903427124023,AMER3.SA
2005-04-18 00:00:00-03:00,16.86811637878418,AMER3.SA
2005-04-19 00:00:00-03:00,17.53047752380371,AMER3.SA
2005-04-20 00:00:00-03:00,17.177217483520508,AMER3.SA
2005-04-22 00:00:00-03:00,17.468656539916992,AMER3.SA
2005-04-25 00:00:00-03:00,17.212543487548828,AMER3.SA
2005-04-26 00:00:00-03:00,17.221376419067383,AMER3.SA
2005-04-27 00:00:00-03:00,16.47953224182129,AMER3.SA
2005-04-28 00:00:00-03:00,15.622879028320312,AMER3.SA
2005-04-29 00:00:00-03:00,15.278450965881348,AMER3.SA
2005-05-02 00:00:00-03:00,14.925191879272461,AMER3.SA
2005-05-03 00:00:00-03:00,14.9340238571167,AMER3.SA
2005-05-04 00:00:00-03:00,14.748562812805176,AMER3.SA
2005-05-05 00:00:00-03:00,14.836877822875977,AMER3.SA
2005-05-06 00:00:00-03:00,14.836877822875977,AMER3.SA
2005-05-09 00:00:00-03:00,14.792719841003418,AMER3.SA
2005-05-10 00:00:00-03:00,14.395303726196289,AMER3.SA
2005-05-11 00:00:00-03:00,14.218673706054688,AMER3.SA
2005-05-12 00:00:00-03:00,13.821257591247559,AMER3.SA
2005-05-13 00:00:00-03:00,13.247212409973145,AMER3.SA
2005-05-16 00:00:00-03:00,13.07058334350586,AMER3.SA
2005-05-17 00:00:00-03:00,13.07058334350586,AMER3.SA
2005-05-18 00:00:00-03:00,13.247212409973145,AMER3.SA
2005-05-19 00:00:00-03:00,13.158897399902344,AMER3.SA
2005-05-20 00:00:00-03:00,14.571932792663574,AMER3.SA
2005-05-23 00:00:00-03:00,15.101821899414062,AMER3.SA
2005-05-24 00:00:00-03:00,15.145978927612305,AMER3.SA
2005-05-25 00:00:00-03:00,15.013506889343262,AMER3.SA
2005-05-27 00:00:00-03:00,15.110652923583984,AMER3.SA
2005-05-30 00:00:00-03:00,15.631710052490234,AMER3.SA
2005-05-31 00:00:00-03:00,15.808340072631836,AMER3.SA
2005-06-01 00:00:00-03:00,15.54339599609375,AMER3.SA
2005-06-02 00:00:00-03:00,16.55901527404785,AMER3.SA
2005-06-03 00:00:00-03:00,15.984969139099121,AMER3.SA
2005-06-06 00:00:00-03:00,15.013506889343262,AMER3.SA
2005-06-07 00:00:00-03:00,15.013506889343262,AMER3.SA
2005-06-08 00:00:00-03:00,15.720025062561035,AMER3.SA
2005-06-09 00:00:00-03:00,15.322608947753906,AMER3.SA
2005-06-10 00:00:00-03:00,16.249914169311523,AMER3.SA
2005-06-13 00:00:00-03:00,16.073284149169922,AMER3.SA
2005-06-14 00:00:00-03:00,16.40888023376465,AMER3.SA
2005-06-15 00:00:00-03:00,15.799508094787598,AMER3.SA
2005-06-16 00:00:00-03:00,16.161598205566406,AMER3.SA
2005-06-17 00:00:00-03:00,16.51485824584961,AMER3.SA
2005-06-20 00:00:00-03:00,15.923149108886719,AMER3.SA
2005-06-21 00:00:00-03:00,15.896655082702637,AMER3.SA
2005-06-22 00:00:00-03:00,15.852497100830078,AMER3.SA
2005-06-23 00:00:00-03:00,15.764182090759277,AMER3.SA
2005-06-24 00:00:00-03:00,15.896655082702637,AMER3.SA
2005-06-27 00:00:00-03:00,15.896655082702637,AMER3.SA
2005-06-28 00:00:00-03:00,15.896655082702637,AMER3.SA
2005-06-29 00:00:00-03:00,15.569890022277832,AMER3.SA
2005-06-30 00:00:00-03:00,15.54339599609375,AMER3.SA
2005-07-01 00:00:00-03:00,15.896655082702637,AMER3.SA
2005-07-04 00:00:00-03:00,15.896655082702637,AMER3.SA
2005-07-05 00:00:00-03:00,15.940812110900879,AMER3.SA
2005-07-06 00:00:00-03:00,16.338228225708008,AMER3.SA
2005-07-07 00:00:00-03:00,16.249914169311523,AMER3.SA
2005-07-08 00:00:00-03:00,16.779802322387695,AMER3.SA
2005-07-11 00:00:00-03:00,17.221376419067383,AMER3.SA
2005-07-12 00:00:00-03:00,17.442163467407227,AMER3.SA
2005-07-13 00:00:00-03:00,17.53047752380371,AMER3.SA
2005-07-14 00:00:00-03:00,17.48632049560547,AMER3.SA
2005-07-15 00:00:00-03:00,18.53726577758789,AMER3.SA
